coupon_price,coupon_status,coupon_type,coupon_expiration_date,coupon_qr_code_img_url,user_id,funding_id,created_date,modified_date
47479,USED,SINGLE,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,56,206,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
21688,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,82,206,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
11163,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,66,206,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
23757,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,58,206,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
2134,USED,SINGLE,2023-12-11,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,100,206,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
23773,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,67,206,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
2624,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,46,206,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
48743,USED,GIFTCARD,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,96,206,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
10431,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,6,207,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
38310,USED,GIFTCARD,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,14,207,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
17435,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,45,207,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
7700,USED,SINGLE,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,3,207,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
3842,USED,GIFTCARD,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,3,207,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
9285,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,26,207,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
33650,USED,SINGLE,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,27,207,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
19822,USED,SINGLE,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,7,207,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
41251,USED,SINGLE,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,93,207,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
18044,USED,GIFTCARD,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,58,207,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
5368,USED,GIFTCARD,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,35,208,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
45425,USED,GIFTCARD,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,33,208,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
17695,USED,SINGLE,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,5,208,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
11640,USED,GIFTCARD,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,73,208,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
15894,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,7,208,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
23252,USED,GIFTCARD,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,78,209,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
43654,USED,GIFTCARD,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,66,209,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
8493,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,93,209,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
47697,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,84,209,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
26694,USED,GIFTCARD,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,18,209,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
27824,USED,GIFTCARD,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,50,209,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
9401,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,2,210,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
6643,USED,GIFTCARD,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,29,210,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
26369,USED,SINGLE,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,95,210,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
10393,USED,GIFTCARD,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,34,210,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
18435,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,1,210,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
23021,USED,GIFTCARD,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,83,210,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
10197,USED,SINGLE,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,15,210,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
18654,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,22,210,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
41106,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,87,211,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
29188,USED,SINGLE,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,87,211,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
46513,USED,GIFTCARD,2023-11-17,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,40,211,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
23737,USED,SINGLE,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,75,211,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
10924,USED,SINGLE,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,8,211,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
38747,USED,GIFTCARD,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,211,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
39713,USED,GIFTCARD,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,32,211,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
25048,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,53,211,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
34620,USED,SINGLE,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,211,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
17362,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,61,212,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
44311,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,18,212,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
2395,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,29,212,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
45950,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,60,212,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
34649,USED,SINGLE,2023-12-11,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,8,212,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
42614,USED,SINGLE,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,88,212,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
21356,USED,SINGLE,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,19,213,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
33090,USED,SINGLE,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,55,213,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
48991,USED,SINGLE,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,34,213,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
6116,USED,GIFTCARD,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,35,213,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
3306,USED,GIFTCARD,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,99,213,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
3101,USED,SINGLE,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,59,213,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
46969,USED,SINGLE,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,91,213,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
4083,USED,SINGLE,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,96,214,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
10900,USED,SINGLE,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,48,214,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
46499,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,39,214,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
5465,USED,SINGLE,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,57,214,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
14529,USED,GIFTCARD,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,7,214,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
46988,USED,SINGLE,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,27,214,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
27276,USED,GIFTCARD,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,78,215,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
5957,USED,GIFTCARD,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,7,215,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
9131,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,61,215,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
30767,USED,SINGLE,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,10,215,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
48309,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,1,215,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
9058,USED,GIFTCARD,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,82,215,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
49846,USED,GIFTCARD,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,45,215,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
35328,USED,GIFTCARD,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,83,215,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
22246,USED,GIFTCARD,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,47,215,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
1479,USED,SINGLE,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,65,216,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
30694,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,19,216,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
20790,USED,SINGLE,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,71,216,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
28891,USED,GIFTCARD,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,62,216,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
48684,USED,SINGLE,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,46,216,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
17130,USED,SINGLE,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,216,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
15148,USED,SINGLE,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,50,216,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
23079,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,100,216,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
13138,USED,SINGLE,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,59,217,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
8033,USED,SINGLE,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,90,217,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
32773,USED,SINGLE,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,33,217,2023-11-14 10:55:48.756135,2023-11-14 10:55:48.756135
18727,USED,SINGLE,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,5,217,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
19745,USED,SINGLE,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,23,217,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
34012,USED,GIFTCARD,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,20,218,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
34665,USED,GIFTCARD,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,67,218,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
10888,USED,GIFTCARD,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,17,218,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
19104,USED,SINGLE,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,9,218,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
41356,USED,GIFTCARD,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,75,218,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
28640,USED,GIFTCARD,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,53,218,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
36153,USED,SINGLE,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,62,218,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
12882,USED,GIFTCARD,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,218,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
5601,USED,GIFTCARD,2023-12-11,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,79,218,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
7101,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,66,218,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
17666,USED,GIFTCARD,2023-11-17,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,94,219,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
21066,USED,SINGLE,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,72,219,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
49359,USED,SINGLE,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,46,219,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
45177,USED,SINGLE,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,47,219,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
5965,USED,GIFTCARD,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,8,219,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
6138,USED,GIFTCARD,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,32,219,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
14973,USED,GIFTCARD,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,12,220,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
19234,USED,GIFTCARD,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,29,220,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
12992,USED,SINGLE,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,54,220,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
10689,USED,SINGLE,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,57,220,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
27063,USED,SINGLE,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,25,220,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
11535,USED,GIFTCARD,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,92,220,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
31422,USED,SINGLE,2023-11-17,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,58,220,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
30008,USED,SINGLE,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,90,220,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
17481,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,41,220,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
19185,USED,SINGLE,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,48,220,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
10563,USED,GIFTCARD,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,34,221,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
5115,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,24,221,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
29181,USED,SINGLE,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,12,221,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
16768,USED,GIFTCARD,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,5,221,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
41960,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,18,221,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
47291,USED,GIFTCARD,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,11,221,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
30792,USED,GIFTCARD,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,54,221,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
8367,USED,SINGLE,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,93,222,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
40561,USED,SINGLE,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,9,222,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
43583,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,2,222,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
5485,USED,GIFTCARD,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,28,222,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
6456,USED,SINGLE,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,222,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
17226,USED,SINGLE,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,38,222,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
35605,USED,SINGLE,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,77,222,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
32575,USED,GIFTCARD,2023-12-11,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,4,223,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
4931,USED,SINGLE,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,12,223,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
37826,USED,SINGLE,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,44,223,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
8274,USED,GIFTCARD,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,10,223,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
19198,USED,GIFTCARD,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,88,223,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
4734,USED,SINGLE,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,84,223,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
49646,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,92,224,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
28371,USED,SINGLE,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,97,224,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
26421,USED,SINGLE,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,85,224,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
38473,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,84,224,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
33366,USED,SINGLE,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,96,224,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
1229,USED,GIFTCARD,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,97,224,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
31079,USED,SINGLE,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,63,224,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
10059,USED,GIFTCARD,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,50,224,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
37848,USED,SINGLE,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,89,224,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
22926,USED,SINGLE,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,85,225,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
48387,USED,GIFTCARD,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,69,225,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
26704,USED,SINGLE,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,3,225,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
6913,USED,SINGLE,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,42,225,2023-11-14 10:55:48.757135,2023-11-14 10:55:48.757135
